Unnamed: 0;P_HOUSEHOLD;P_HEATPUMP
2020-01-05 23:15:00;6667,43466818068;28090,868133672106
2020-01-05 23:30:00;8479,022665447661;17173,012026023847
2020-01-05 23:45:00;6368,2641178131125;28050,809065278365
2020-01-06 00:00:00;5694,898228581745;21520,427880541472
2020-01-06 00:15:00;5137,495669343739;24415,78216120398
2020-01-06 00:30:00;4723,529108725654;24085,50097356371
2020-01-06 00:45:00;4884,926556693181;25675,68390534717
2020-01-06 01:00:00;4601,706998316449;30208,329883151586
2020-01-06 01:15:00;3983,166996256511;26679,56303322053
2020-01-06 01:30:00;3887,6421180301263;22859,59067695407
2020-01-06 01:45:00;4114,485327317981;26909,172852124088
2020-01-06 02:00:00;4373,2728846232085;27279,646208084923
2020-01-06 02:15:00;4402,491447067262;12366,503654151502
2020-01-06 02:30:00;4336,299668460422;28058,11956942877
2020-01-06 02:45:00;4436,536111492582;26509,8609738032
2020-01-06 03:00:00;4583,393894026015;23273,579363886536
2020-01-06 03:15:00;4893,113330544365;28427,98466591307
2020-01-06 03:30:00;4813,1506677415655;16071,093009567272
2020-01-06 03:45:00;4456,105334175958;22283,90056569841
2020-01-06 04:00:00;5450,196563466388;25911,11477497948
2020-01-06 04:15:00;5707,949331283574;29988,53126655156
2020-01-06 04:30:00;5395,829218504161;41181,0804379463
2020-01-06 04:45:00;5097,458329645796;22343,911199315386
2020-01-06 05:00:00;6179,753549787734;19066,64813217587
2020-01-06 05:15:00;7008,044895044968;30443,809096581448
2020-01-06 05:30:00;6746,706002934772;18964,56410139533
2020-01-06 05:45:00;5941,041325251263;26160,134147389723
2020-01-06 06:00:00;5334,408276579116;21919,32522696788
2020-01-06 06:15:00;5899,488445154822;30938,475442605537
2020-01-06 06:30:00;5481,785665427316;26065,85142125685
2020-01-06 06:45:00;5022,689774831135;35398,31423629125
2020-01-06 07:00:00;6823,571329455908;30650,348920069813
2020-01-06 07:15:00;6610,333670806888;40050,98297695591
2020-01-06 07:30:00;7381,0497708638495;26866,50710953605
2020-01-06 07:45:00;5730,539888551502;29362,26464082929
2020-01-06 08:00:00;6349,994997490775;21054,609367667308
2020-01-06 08:15:00;5831,8471119350825;38605,9120074802
2020-01-06 08:30:00;6303,265543195935;30809,30760341219
2020-01-06 08:45:00;7376,029881286631;18569,0962208218
2020-01-06 09:00:00;7224,320336744521;34198,086202642626
2020-01-06 09:15:00;8663,407656690802;30833,99104606841
2020-01-06 09:30:00;8545,618429226344;34783,154312102044
2020-01-06 09:45:00;9237,59066713122;33426,8468959649
2020-01-06 10:00:00;8523,051233885028;32326,26630631026
2020-01-06 10:15:00;7763,870552953074;42466,9200348616
2020-01-06 10:30:00;9770,529895189078;34821,586128881216
2020-01-06 10:45:00;7854,681442515051;32231,63421628741
2020-01-06 11:00:00;8243,302786000571;30630,666942066626
2020-01-06 11:15:00;7252,750786081951;28432,086833453213
2020-01-06 11:30:00;9481,169891866051;39231,416288929526
2020-01-06 11:45:00;9696,113115395448;38846,727738621565
2020-01-06 12:00:00;9504,679421191748;34518,880472395125
2020-01-06 12:15:00;11217,560996712582;26702,59279434416
2020-01-06 12:30:00;15603,378442849058;29288,71498245667
2020-01-06 12:45:00;13337,592665863032;28235,112434641505
2020-01-06 13:00:00;11656,917897415158;27994,935571278493
2020-01-06 13:15:00;12103,421556176085;30886,156349235112
2020-01-06 13:30:00;9204,70211181641;30953,54557214313
2020-01-06 13:45:00;8106,039546839397;31781,1754976908
2020-01-06 14:00:00;10001,922549226543;24700,83726677368
2020-01-06 14:15:00;10244,048986223015;37819,03472052678
2020-01-06 14:30:00;15342,109334818526;22343,40665437911
2020-01-06 14:45:00;12926,402342393656;37993,9366811011
2020-01-06 15:00:00;8881,60809728834;37617,81022194755
2020-01-06 15:15:00;6475,909115642969;34694,18107507494
2020-01-06 15:30:00;5835,710445488822;32073,1464597278
2020-01-06 15:45:00;8486,711332024464;34244,22038803101
2020-01-06 16:00:00;7651,482888709167;33273,99276713264
2020-01-06 16:15:00;7452,966449991865;37063,51457256742
2020-01-06 16:30:00;5980,189002143011;49632,29687533908
2020-01-06 16:45:00;7582,413554212779;46406,56636544335
2020-01-06 17:00:00;11963,700118594694;36526,3330919478
2020-01-06 17:15:00;12966,9113726722;40631,54806995389
2020-01-06 17:30:00;13429,247306399877;42942,78475174372
2020-01-06 17:45:00;14117,245542144772;39798,72995942437
2020-01-06 18:00:00;8405,30611334907;35080,96644349627
2020-01-06 18:15:00;9491,106545596656;50981,27664517295
2020-01-06 18:30:00;14553,514575703945;42179,53181840048
2020-01-06 18:45:00;12708,62900000678;45035,39929697245
2020-01-06 19:00:00;10582,432108476429;41206,09444991214
2020-01-06 19:15:00;10927,46900261773;33170,32024032805
2020-01-06 19:30:00;9976,02178412543;44495,19313128792
2020-01-06 19:45:00;10856,449234771737;33338,18347805869
2020-01-06 20:00:00;9681,497221459287;29106,61820278165
2020-01-06 20:15:00;8545,905557123815;33899,06865746179
2020-01-06 20:30:00;8658,12366917928;40110,660332086336
2020-01-06 20:45:00;8558,943888007268;36949,43967542648
2020-01-06 21:00:00;9620,302340359158;32515,75044944552
2020-01-06 21:15:00;9996,281564924451;41716,97964605757
2020-01-06 21:30:00;8266,72901772393;29783,77058391583
2020-01-06 21:45:00;7634,726669692992;36857,95022525788
2020-01-06 22:00:00;7591,771331448026;38777,534765402495
2020-01-06 22:15:00;7046,097666422524;33253,054810661735
2020-01-06 22:30:00;6935,934900368582;32649,791836325337
2020-01-06 22:45:00;6639,0632215711785;33329,61484046515
2020-01-06 23:00:00;6375,435998789471;37925,31452383469
2020-01-06 23:15:00;6519,697331195411;42464,09386046724
2020-01-06 23:30:00;5695,421003044976;21729,686078050403
2020-01-06 23:45:00;5570,875112575955;35044,03285005358
2020-01-07 00:00:00;5181,482666948106;32888,88575649259
2020-01-07 00:15:00;5017,155553648208;32714,711085700983
2020-01-07 00:30:00;4538,62822341919;32749,00429291189
2020-01-07 00:45:00;4456,541112221612;26411,65932354398
2020-01-07 01:00:00;4425,188445239595;43302,79220103157
2020-01-07 01:15:00;4384,276886706882;32772,74266255696
2020-01-07 01:30:00;4194,425886917116;36260,79056969754
2020-01-07 01:45:00;4166,128442425198;26514,47063030668
2020-01-07 02:00:00;4311,276288400676;28247,9621297298
2020-01-07 02:15:00;4618,0024812831625;32500,99304088048
2020-01-07 02:30:00;4940,7434532589405;29211,349006334945
2020-01-07 02:45:00;4422,985225380793;24585,48531917996
2020-01-07 03:00:00;4493,30155707465;42041,703784423386
2020-01-07 03:15:00;4194,519773610434;14238,119329505496
2020-01-07 03:30:00;4573,292220899795;19764,935659217856
2020-01-07 03:45:00;4735,006218295628;25939,79492993884
2020-01-07 04:00:00;5177,143001514008;29051,74482029808
2020-01-07 04:15:00;5296,016892454359;25998,707905705785
2020-01-07 04:30:00;5297,275883568662;20065,00822937224
2020-01-07 04:45:00;5346,425002331204;28577,15854016413
2020-01-07 05:00:00;5396,341780429419;31722,68830828004
2020-01-07 05:15:00;6882,098257319131;29755,25333613554
2020-01-07 05:30:00;6808,21333859761;24933,24122682942
2020-01-07 05:45:00;6988,461663309729;30298,02113243345
2020-01-07 06:00:00;8107,692558458121;25290,09856789511
2020-01-07 06:15:00;8376,747784890067;24802,01855510605
2020-01-07 06:30:00;6607,786671405371;35782,37607705995
2020-01-07 06:45:00;6422,839328681096;30726,59934110641
2020-01-07 07:00:00;5855,492444059582;34596,20526675119
2020-01-07 07:15:00;5388,64677666558;42282,58711260689
2020-01-07 07:30:00;5651,280114449397;36919,807965532935
2020-01-07 07:45:00;5447,754439798991;29271,62082639272
2020-01-07 08:00:00;5884,118664254086;34597,36218237347
2020-01-07 08:15:00;6292,833449427288;33476,73495962357
2020-01-07 08:30:00;8756,041444566516;37586,120970959135
2020-01-07 08:45:00;7805,442017957893;29371,35183024936
2020-01-07 09:00:00;5774,122891404891;48856,20205770063
2020-01-07 09:15:00;6266,89599952698;41032,86183513003
2020-01-07 09:30:00;6360,513002607561;22617,64849539864
2020-01-07 09:45:00;9718,720768059626;41003,82326268087
2020-01-07 10:00:00;9639,363349193996;25452,722029452896
2020-01-07 10:15:00;9749,996137661406;23986,580200555607
2020-01-07 10:30:00;11466,326112620034;45395,3393205749
2020-01-07 10:45:00;12736,948305341924;27430,63906136621
2020-01-07 11:00:00;9025,5698744456;36581,45177603833
2020-01-07 11:15:00;6136,732430860735;28199,27460139591
2020-01-07 11:30:00;6306,707664701674;25782,40166662004
2020-01-07 11:45:00;7840,774342981977;29160,992482948302
2020-01-07 12:00:00;5919,812327067054;32791,04897878439
2020-01-07 12:15:00;5906,3129925198045;24168,46367968453
2020-01-07 12:30:00;10247,869752968683;22198,489649910392
2020-01-07 12:45:00;12463,21313489278;36129,36740170583
2020-01-07 13:00:00;9035,496885299684;18212,56057658726
2020-01-07 13:15:00;13785,78707868788;32968,73356662325
2020-01-07 13:30:00;10494,864221191398;36505,663427617896
2020-01-07 13:45:00;9365,08466512892;22501,003936979512
2020-01-07 14:00:00;8630,562226486207;26158,6232513428
2020-01-07 14:15:00;11543,284666993886;22890,368336974247
2020-01-07 14:30:00;9229,008000055946;29152,872361066624
2020-01-07 14:45:00;10050,124913109672;23288,333685715985
2020-01-07 15:00:00;7615,119109514023;27028,963211992068
2020-01-07 15:15:00;10253,419103410512;32877,882436805296
2020-01-07 15:30:00;12429,643465974596;29232,793754164355
2020-01-07 15:45:00;9511,00388654073;28007,698765638124
2020-01-07 16:00:00;7208,721118969383;25082,44454051124
2020-01-07 16:15:00;7186,578334257336;26820,45954044131
2020-01-07 16:30:00;8006,557218424477;28422,22403284707
2020-01-07 16:45:00;8834,350556606723;25424,661112244936
2020-01-07 17:00:00;13037,7090915256;36531,39460544584
2020-01-07 17:15:00;17605,52211320665;32380,80251484976
2020-01-07 17:30:00;16306,176787990998;28407,198348416216
2020-01-07 17:45:00;14589,916211446129;38266,12169798744
2020-01-07 18:00:00;16943,09343778823;25089,879686800643
2020-01-07 18:15:00;14598,056672837993;25308,87580457263
2020-01-07 18:30:00;11979,412767961292;36724,42721378539
2020-01-07 18:45:00;10992,88878750271;29403,22665751776
2020-01-07 19:00:00;10905,89311709934;24182,36143101586
2020-01-07 19:15:00;11469,48443433973;26783,54082609812
2020-01-07 19:30:00;12095,500690013352;29177,005653881504
2020-01-07 19:45:00;14533,53338364436;28924,19484643938
2020-01-07 20:00:00;14192,05586922238;29330,32195004362
2020-01-07 20:15:00;11102,12333635419;40161,88011808396
2020-01-07 20:30:00;12369,526960882124;20281,996260526448
2020-01-07 20:45:00;10508,301084329494;20953,6021413146
2020-01-07 21:00:00;13461,1693341573;29398,603207079577
2020-01-07 21:15:00;11122,51145612928;23184,930459743056
2020-01-07 21:30:00;8652,015339999723;45292,36038855441
2020-01-07 21:45:00;8409,431776258683;30906,29048988557
2020-01-07 22:00:00;8455,817447153726;21706,17713958952
2020-01-07 22:15:00;8863,328112538653;32075,16120227177
2020-01-07 22:30:00;8019,605344899498;24180,115329964938
2020-01-07 22:45:00;6760,585611258613;33498,61262225046
2020-01-07 23:00:00;6139,296769841514;32013,806639247472
2020-01-07 23:15:00;5767,237118318344;27861,28312916228
2020-01-07 23:30:00;6120,643998803032;19555,089684380426
2020-01-07 23:45:00;5694,966446092393;29961,606470796803
