;P_HOUSEHOLD;Q_HOUSEHOLD;P_HEATPUMP;Q_HEATPUMP;P_PV;Q_PV
2020-08-20 06:00:00;5279,04657037523;-529,5296293417618;1501,3207831899354;1548,5435552994377;0,0;0,0
2020-08-20 06:15:00;7878,424929512875;-176,94838744666703;1634,413555626075;1578,7722240262583;98,1;0,3
2020-08-20 06:30:00;6780,231627951727;-141,63433552583248;598,0213335659766;730,5610002703135;291,9;0,5444444444444445
2020-08-20 06:45:00;5965,428860812719;-96,52302503718226;587,7774446381461;714,7482222212686;944,5333333333332;0,9444444444444444
2020-08-20 07:00:00;5503,912781355114;-96,84580512576804;600,9734436684183;758,5188892417486;1115,4333333333334;0,9666666666666666
2020-08-20 07:15:00;6081,698306761846;13,006004947260609;619,0675561096937;763,7905560996801;1569,6555555555556;1,3
2020-08-20 07:30:00;7118,326585324599;32,37238146331646;599,0424439019621;753,4922221554652;1295,0333333333333;1,3777777777777778
2020-08-20 07:45:00;6413,185271517438;124,63147143899688;599,2543323662549;752,6643336084155;4303,544444444445;3,2222222222222223
2020-08-20 08:00:00;7496,236778704326;377,0175315429552;578,7377772278256;749,3436667680744;5764,844444444445;4,077777777777778
2020-08-20 08:15:00;8475,426498752171;-140,4017203885656;549,3456664813887;737,7494446463056;2816,166666666667;2,088888888888889
2020-08-20 08:30:00;8991,72766894235;-117,88886123895828;548,5206663277414;733,4726670609577;4914,822222222222;3,6777777777777776
2020-08-20 08:45:00;7729,004110368096;-203,08169434964648;554,0947776410316;738,3167778836348;9147,333333333332;6,522222222222222
2020-08-20 09:00:00;8380,653280046246;954,0239987651504;590,6292211612061;756,9348879602221;9296,933333333334;6,2
2020-08-20 09:15:00;9946,813396877707;847,333109378815;660,5457773579487;754,1946665128073;10120,0;7,6
2020-08-20 09:30:00;9084,878940116036;784,0303850915698;3198,968883328966;2889,1560009294035;13029,8;9,488888888888887
2020-08-20 09:45:00;8278,715913893686;501,6714779808418;710,027222026719;753,3994449165136;10391,877777777778;8,233333333333334
2020-08-20 10:00:00;8557,50210953365;147,24808051344792;663,3942220807073;747,4940001222818;10831,0;8,088888888888889
2020-08-20 10:15:00;7817,937345589525;76,6246661208977;596,021666941378;736,5407775057688;12268,122222222222;9,677777777777775
2020-08-20 10:30:00;7423,012334908376;14,522834283318048;784,5497793224126;765,4265552918114;18167,611111111117;13,555555555555555
2020-08-20 10:45:00;7937,658948686388;47,13872001701169;1085,8505552477309;822,8732219404645;26688,21111111111;20,3
2020-08-20 11:00:00;8851,316909908723;733,8910406827922;906,0107786496484;800,8024451494215;15992,288888888888;11,555555555555555
2020-08-20 11:15:00;10008,166728197735;454,62839473026327;1195,0428897129163;851,189111163881;26829,17777777777;19,366666666666667
2020-08-20 11:30:00;11021,520131492623;927,0086693250864;1080,5407761229408;814,9173328902981;21559,15555555556;16,255555555555556
2020-08-20 11:45:00;9963,309979233924;1417,6994827438311;1059,9323336521784;828,2536668300629;22214,63333333333;17,788888888888888
2020-08-20 12:00:00;8107,12896521392;1640,248101681318;1352,7344458275372;893,4395554039216;38527,68888888889;27,366666666666667
2020-08-20 12:15:00;9029,099646699698;1231,6006299417586;1422,2372222450042;898,2525563054609;27998,577777777777;20,91111111111111
2020-08-20 12:30:00;7516,680928827917;1418,8495676260516;1245,016444497639;873,5141102896797;35311,57777777778;28,01111111111111
2020-08-20 12:45:00;8713,943496047123;910,6716671261296;1286,5124452657165;882,4292219744787;28050,87777777778;22,522222222222226
2020-08-20 13:00:00;9963,250865660772;231,68161187350452;874,9716677771669;821,182000377444;13752,88888888889;9,011111111111113
2020-08-20 13:15:00;10321,469886906943;-59,18478034439579;700,0560002406442;794,478332969878;13096,7;9,133333333333333
2020-08-20 13:30:00;8768,029837290445;-76,56933022240972;778,009999014271;810,9295558638046;18808,211111111108;13,333333333333332
2020-08-20 13:45:00;6182,125554529821;-173,06244463697126;918,8023333973354;827,7383335245986;20319,522222222226;14,555555555555555
2020-08-20 14:00:00;6983,824342642889;-82,4914427674075;905,4741107106204;789,8983329428563;17921,833333333336;13,033333333333331
2020-08-20 14:15:00;6596,417843034529;-143,1571126599283;854,1036670221224;784,9541104581624;20236,43333333333;16,011111111111113
2020-08-20 14:30:00;5726,413553619388;-349,0252206063941;1074,7664457056258;823,6161112626396;22407,15555555556;17,066666666666666
2020-08-20 14:45:00;6767,902825885341;-404,3371117591876;987,8902231759494;810,448444827398;21472,466666666667;15,922222222222222
2020-08-20 15:00:00;8294,000129954024;-219,4509874535944;857,8098898066414;770,2879999981989;16710,055555555555;11,22222222222222
2020-08-20 15:15:00;7963,611377631294;-294,36345958924846;899,3616664449377;778,6191116227039;24084,13333333333;18,3
2020-08-20 15:30:00;8066,792267184786;140,17355423768316;1123,1841113911737;823,0846671130922;25185,422222222223;20,88888888888889
2020-08-20 15:45:00;8943,324742324265;388,65073905725154;2358,7565557532857;752,6762222952315;12363,733333333334;8,255555555555556
2020-08-20 16:00:00;8515,417330183804;379,9029855624937;6650,334107250644;731,8723335054185;11958,255555555555;8,488888888888889
2020-08-20 16:15:00;8259,283835389882;428,6647785842416;6709,33847951492;745,8267774449457;9755,577777777777;6,411111111111111
2020-08-20 16:30:00;6785,763109800551;339,7855551236222;6585,870677672491;725,9304443094467;7400,200000000001;5,555555555555555
2020-08-20 16:45:00;7277,327692159016;-355,03353118977185;6682,830776835815;747,7195553223296;14539,744444444445;10,466666666666669
2020-08-20 17:00:00;8204,198844909668;-175,34809347046874;6778,520333316598;768,6198885255386;12636,388888888889;8,922222222222222
2020-08-20 17:15:00;8451,08796140883;-233,4897104919453;4669,047777628898;757,241221706073;14176,81111111111;9,944444444444445
2020-08-20 17:30:00;6999,435332065157;-129,70088695426205;786,3952212452888;765,9598879681691;9253,155555555555;6,0
2020-08-20 17:45:00;8944,86988656786;7,364943525940149;686,0064446422791;736,1495553467005;9962,82222222222;8,177777777777777
2020-08-20 18:00:00;8623,998112431284;43,67601986265437;606,8151119987168;726,7597772598267;6669,044444444446;5,966666666666667
2020-08-20 18:15:00;8039,444784348103;-179,6818504051077;596,5225555049049;725,82944477664;6493,044444444444;4,5777777777777775
2020-08-20 18:30:00;7415,306169509886;236,0103640476859;659,0530000832346;734,3515553765831;10805,822222222225;8,933333333333334
2020-08-20 18:45:00;8701,695880974668;25,60813807166136;649,3657775375578;732,2855557176804;5435,644444444444;3,811111111111112
2020-08-20 19:00:00;9377,028841951153;165,2305549303704;599,8471115099061;728,4522218942642;3674,533333333333;2,533333333333333
2020-08-20 19:15:00;8095,389105860392;207,33655585514117;587,3077771398757;732,2853331353933;2880,022222222222;2,177777777777778
2020-08-20 19:30:00;8758,542716725668;409,8077735027719;588,5135558075377;736,6028890503782;2047,9777777777776;1,7111111111111112
2020-08-20 19:45:00;8398,28391733321;492,12762768520287;548,9294441858924;729,399000151952;1606,8000000000002;1,3
2020-08-20 20:00:00;7601,437538643486;549,6936506407797;546,1036666062143;735,9760003248851;1165,6888888888889;1,2
2020-08-20 20:15:00;9590,866750886706;248,92582906755803;547,0582227402268;740,469222082032;284,2111111111111;0,5888888888888889
2020-08-20 20:30:00;8443,623697238498;380,0098910984906;549,3225544227495;739,1296659602058;118,53333333333332;0,5666666666666667
2020-08-20 20:45:00;6957,506554200915;-426,44544515535387;549,496889064047;739,1631112045715;0,0;0,0
2020-08-20 21:00:00;7266,535307922363;-499,7782204271237;547,1574439869986;736,4677768601316;0,0;0,0
2020-08-20 21:15:00;7357,2984678522735;-715,1249148895484;548,1250012318302;744,742334032059;0,0;0,0
2020-08-20 21:30:00;7849,88641198476;-363,6608763289008;548,8098890900615;747,6282226959868;0,0;0,0
2020-08-20 21:45:00;7470,823128382366;-536,0594853393836;545,9721107575633;738,3668890661659;0,0;0,0
2020-08-20 22:00:00;7371,72100164625;-259,2878329661156;549,6367771890424;735,2967783186166;0,0;0,0
2020-08-20 22:15:00;7293,178559451628;-395,6528913259502;545,7538889805478;736,9136663648818;0,0;0,0
2020-08-20 22:30:00;7644,914474953548;23,753332058588967;548,037888340155;746,4685560252932;0,0;0,0
2020-08-20 22:45:00;6557,692034361096;288,5308904918945;547,8788888136545;746,5106667783517;0,0;0,0
2020-08-20 23:00:00;6231,6986463899975;107,00666702481476;548,5093336012629;747,4908892605038;0,0;0,0
2020-08-20 23:15:00;6007,139169449982;-157,61885722072122;549,1982225391605;749,6233322328989;0,0;0,0
2020-08-20 23:30:00;5574,17162328932;-259,24364248269194;555,9238877084525;753,2621111737355;0,0;0,0
2020-08-20 23:45:00;5640,023930846317;-66,14656528060607;551,6977780355347;755,6044446627299;0,0;0,0
2020-08-21 00:00:00;5691,196790928313;77,93156501584613;549,5155555354227;753,8971105972923;0,0;0,0
2020-08-21 00:15:00;5589,4292078442;-88,00184484455366;548,7864450719621;748,2019991980653;0,0;0,0
2020-08-21 00:30:00;5491,908010673524;-56,723765329520745;549,8306665513253;739,8237772623696;0,0;0,0
2020-08-21 00:45:00;5079,509497112698;-232,6867202632987;3172,886341839373;733,9566671318481;0,0;0,0
2020-08-21 01:00:00;5063,5876472049285;-67,22131914827263;6287,391991194081;736,306887425317;0,0;0,0
2020-08-21 01:15:00;5006,082576412625;-39,79652093251704;6352,228870341508;756,7731106042867;0,0;0,0
2020-08-21 01:30:00;5055,032824071248;-222,3273320198064;4088,761992601555;751,249888653226;0,0;0,0
2020-08-21 01:45:00;5059,300479838055;-209,07986460368048;575,7312219156161;740,2188889503482;0,0;0,0
2020-08-21 02:00:00;4972,02292769538;-42,25785313959192;4092,0237893223753;588,1941121816639;0,0;0,0
2020-08-21 02:15:00;4765,602325456409;-171,54410092883273;8562,813528158931;596,9317767832018;0,0;0,0
2020-08-21 02:30:00;4884,535654602051;-63,1231241264496;6911,0187669105;732,3936662726935;0,0;0,0
2020-08-21 02:45:00;4999,898057439596;10,241372433305656;6902,206672443288;731,385666033957;0,0;0,0
2020-08-21 03:00:00;5112,181666088104;204,92812480926384;1686,4311142285678;755,1485555065997;0,0;0,0
2020-08-21 03:15:00;4698,019609366521;-231,3638318379714;552,3314448515572;758,1413331985474;0,0;0,0
2020-08-21 03:30:00;4693,990416675142;-110,26058193974988;1145,052337017322;1211,992996772129;0,0;0,0
2020-08-21 03:45:00;4270,7438157229935;-291,6942956479376;543,5976661046353;705,4172221687109;0,0;0,0
2020-08-21 04:00:00;4558,515790447659;-74,07651243421667;536,1362214088441;699,5291110118222;0,0;0,0
2020-08-21 04:15:00;5055,8235290315415;186,30577734675649;535,8891113413706;698,9178886678477;0,0;0,0
2020-08-21 04:30:00;4652,395326550802;-498,6764437913897;546,8931118316124;737,8991111331516;0,0;0,0
2020-08-21 04:45:00;4288,552079963685;-458,3717755240069;549,6770006616914;747,1184451924435;0,0;0,0
2020-08-21 05:00:00;4849,144793489242;-453,9176397853424;547,6115559008388;739,6843333032398;0,0;0,0
2020-08-21 05:15:00;4265,888778983222;-789,073195629649;546,5735559953591;737,6500000556309;0,0;0,0
2020-08-21 05:30:00;8208,189218584692;-292,900225326749;548,9956668522628;746,5137769089806;0,0;0,0
2020-08-21 05:45:00;5476,174384286669;-135,82493157916537;555,2107775330543;745,4418892224626;0,0;0,0
2020-08-21 06:00:00;5342,15417761273;-130,63971928755436;548,7819994926451;743,1311115556296;0,0;0,0
2020-08-21 06:15:00;6592,072155560381;-340,9041816022659;545,7491100682151;733,409554971589;53,3;0,1333333333333333
2020-08-21 06:30:00;5808,5300849066825;-228,17041600280504;544,022333253755;726,1800004614727;372,6333333333333;0,5222222222222223
2020-08-21 06:45:00;6630,304459063204;13,473821473122598;540,5936666329706;715,2587778647741;955,0777777777778;1,0333333333333332
2020-08-21 07:00:00;5588,986346880595;73,57576493157248;542,1368892934591;720,9109993033943;1487,5333333333333;1,2222222222222223
2020-08-21 07:15:00;5643,8165563244265;523,1144838198014;564,6603329777718;741,7082217852269;2709,9333333333334;2,1333333333333333
2020-08-21 07:30:00;6342,233505558435;371,3383251986992;546,2195563038193;735,1003330177734;2269,1111111111118;1,5
2020-08-21 07:45:00;6082,682342910764;434,4191849004613;545,6057767007078;732,497111641036;1113,2;1,2555555555555555
2020-08-21 08:00:00;7882,847983593408;249,9305544453795;543,7054438339339;722,8246667914922;682,7222222222222;0,8999999999999999
2020-08-21 08:15:00;5594,143807008532;-362,6117503410397;546,2987779272929;718,4193331744943;979,522222222222;1,088888888888889
2020-08-21 08:30:00;6976,518274734958;162,65804963829757;544,1726657099191;728,2637776321837;704,8555555555556;0,8555555555555556
2020-08-21 08:45:00;7049,087917302837;113,51648244520604;1732,1065511292893;920,4268916183048;530,1777777777778;0,8999999999999999
2020-08-21 09:00:00;6756,636330519782;11,7041647679263;3723,2835692604417;772,1428887049357;1749,988888888889;1,6333333333333333
2020-08-21 09:15:00;8215,349284913804;-159,87722367068963;2415,377113379376;2548,2342333237293;2431,4555555555557;1,5666666666666669
2020-08-21 09:30:00;9625,285092141892;-392,29179757038617;1482,6440007978017;1543,4644400225754;2830,3444444444444;2,2777777777777777
2020-08-21 09:45:00;8978,257772636409;-181,407814746433;849,829445552825;855,9400014506446;6612,944444444443;4,422222222222223
2020-08-21 10:00:00;10029,253881835944;-333,07366629176533;4673,910338604455;793,6787771569359;11100,722222222224;7,966666666666667
2020-08-21 10:15:00;8200,243030039474;-220,9089996627632;3101,851880889469;2151,8442246596023;12806,08888888889;9,033333333333331
2020-08-21 10:30:00;7329,504013570146;87,96372748518272;841,3648891607921;774,6927780522245;13267,988888888887;9,633333333333333
2020-08-21 10:45:00;9228,979056761002;151,10294218171106;746,9439988692602;746,7955551332899;12387,18888888889;8,8
2020-08-21 11:00:00;8638,759352968003;146,64216740528664;669,0791116502551;740,5714451630905;11691,366666666669;8,566666666666666
2020-08-21 11:15:00;8383,481574876572;159,7861708429101;710,9277767419813;762,3387779421274;11293,044444444444;8,022222222222222
2020-08-21 11:30:00;7445,236601893109;400,1898343437253;638,5257770379384;747,8246664656533;8112,266666666666;6,377777777777777
2020-08-21 11:45:00;10010,335702557031;215,15850470463425;657,7167765100794;755,2138888888885;6183,200000000001;3,7888888888888888
2020-08-21 12:00:00;8733,510990015664;207,10089099672385;583,7662217272649;757,7560002777315;9713,977777777778;6,988888888888889
2020-08-21 12:15:00;10951,935102950196;-32,41955491503069;800,9023333165377;795,2161113739012;14324,666666666666;11,144444444444446
2020-08-21 12:30:00;10731,563489765593;3,733612704278983;650,3137765314846;770,9277782943514;9919,833333333332;7,4
2020-08-21 12:45:00;5932,476526557071;56,47538660235017;707,2022215763727;781,8393329275976;9253,822222222225;7,111111111111111
2020-08-21 13:00:00;5795,483973778615;20,511360591483964;607,5947780026331;749,1961104287037;7581,5666666666675;5,333333333333333
2020-08-21 13:15:00;8347,852221160454;114,80050045119172;601,6948883348043;737,3110004822419;7347,699999999999;4,755555555555556
2020-08-21 13:30:00;10955,355528890515;-86,98981389432961;591,0265545659598;745,1223331689838;7204,800000000001;4,966666666666667
2020-08-21 13:45:00;11825,41564205412;26,005756834818456;748,8885554989181;785,3284447060693;18058,01111111111;12,42222222222222
2020-08-21 14:00:00;6711,643217425881;135,17608261108307;923,110444023874;822,8501114527386;17484,533333333333;11,044444444444444
2020-08-21 14:15:00;8474,153617731732;-17,694834079014328;984,4325552357566;820,800777928034;18655,477777777774;13,577777777777778
2020-08-21 14:30:00;8756,789839469064;-136,7398865405031;1253,52766707076;878,185999475585;28921,82222222222;18,344444444444445
2020-08-21 14:45:00;9104,06320991516;10,355302921555122;1403,432776816686;905,9413330396015;30451,722222222223;20,62222222222222
2020-08-21 15:00:00;6856,084624693127;42,16336864072251;1402,1542234447263;893,2323335647586;29844,544444444444;21,155555555555555
2020-08-21 15:15:00;7955,346181869508;237,15161054134504;1161,0386651939818;847,443111374643;22473,18888888889;16,922222222222224
2020-08-21 15:30:00;6659,414779705476;-277,0557729760788;1069,7872213363648;833,0608886798221;16992,555555555555;12,511111111111113
2020-08-21 15:45:00;9350,703549702965;159,8526163908358;847,1507773836452;800,6339994351074;10803,255555555555;7,444444444444444
2020-08-21 16:00:00;12696,662171045937;-91,72060858930092;739,9426658603878;783,7697776979875;10646,144444444444;7,588888888888889
2020-08-21 16:15:00;8998,976571909583;67,28122605118524;707,1811117331181;787,3431112501356;8747,788888888888;7,0777777777777775
2020-08-21 16:30:00;7906,970368143707;137,57306740900037;680,045222956605;769,6572223769297;10983,566666666666;7,377777777777777
2020-08-21 16:45:00;7536,164614890766;-265,3483677381508;821,6477776938013;795,8080000744926;14757,622222222222;9,666666666666666
2020-08-21 17:00:00;8651,504614611027;497,6322948589354;806,3572211636437;788,2275558153789;10104,011111111113;7,055555555555555
2020-08-21 17:15:00;7749,483586982446;594,0732211898868;665,9067783686853;770,9028882582983;7626,144444444444;5,111111111111111
2020-08-21 17:30:00;7839,336279508805;317,53772474129937;676,6129990802868;774,0764448616242;7650,2444444444445;5,333333333333333
2020-08-21 17:45:00;9409,121719699437;269,5003899726192;622,9498883499033;773,5402228673295;6586,544444444445;4,933333333333334
2020-08-21 18:00:00;9888,519085354284;-76,14299917055654;627,7031113558345;762,8693339506788;4927,366666666667;3,811111111111111
2020-08-21 18:15:00;11198,525431993268;29,404387841227333;606,4007775160999;763,1260000917641;4773,066666666668;3,077777777777778
2020-08-21 18:30:00;13571,943426259362;172,59466858704948;612,0858890374502;760,8591114256117;2979,477777777778;2,4222222222222225
2020-08-21 18:45:00;9485,08392859565;-110,7949485371512;2258,673002433781;2250,3444461451577;2261,555555555556;1,8666666666666667
2020-08-21 19:00:00;9395,638028547502;-172,04660017407838;1612,3802207655365;1594,1437773042255;2677,322222222222;1,7888888888888888
2020-08-21 19:15:00;10051,898869705205;2,752426908745946;561,9736670480835;742,5348891152278;2780,7666666666664;1,9444444444444444
2020-08-21 19:30:00;12120,033564758292;237,12627870010107;545,3014443649188;734,9618879980513;2499,9444444444443;2,033333333333333
2020-08-21 19:45:00;8109,6543576558415;-150,23655353718388;542,4552222318125;726,520444250107;1072,9666666666667;1,0888888888888888
2020-08-21 20:00:00;8419,478910191852;239,93249842044384;543,0606663319805;727,6594442552987;401,8888888888889;0,8
2020-08-21 20:15:00;8309,23008898417;759,0299243101149;542,3543327437507;725,8035563548409;144,35555555555555;0,5333333333333333
2020-08-21 20:30:00;9956,331468785602;640,9115778089879;541,7714448650684;722,9302215072844;58,855555555555554;0,3
2020-08-21 20:45:00;8398,699936955769;666,460397751664;542,2116667548821;724,1364446640018;0,0;0,0
2020-08-21 21:00:00;8965,394217274987;357,2678761834578;548,6955545253228;729,7691107405553;0,0;0,0
2020-08-21 21:15:00;7642,648307609554;283,42142424848265;557,4547774857947;736,1358886692252;0,0;0,0
2020-08-21 21:30:00;7374,921201532152;244,9310961304779;548,5146674036979;746,960333246655;0,0;0,0
2020-08-21 21:45:00;8044,040957370334;76,94954240269115;548,8486657314832;747,3016670253545;0,0;0,0
2020-08-21 22:00:00;7739,166504838731;204,7547220134074;547,1966112163335;743,8721676667534;0,0;0,0
2020-08-21 22:15:00;7543,483949788408;-334,10032864411625;543,0760004851558;710,0019998020596;0,0;0,0
2020-08-21 22:30:00;7774,253601879544;-121,31466807259396;540,3506114006043;718,4378886063892;0,0;0,0
2020-08-21 22:45:00;7109,662989849512;31,51133227083386;541,7687773466109;721,5921112484405;0,0;0,0
2020-08-21 23:00:00;7776,213622834944;87,44219378539299;540,1196667949363;717,4077783664069;0,0;0,0
2020-08-21 23:15:00;7457,525393252899;637,3432201094106;541,5171111239323;718,9575554000005;0,0;0,0
2020-08-21 23:30:00;6639,523555543686;424,5261932273904;543,3704451507998;724,6426670922164;0,0;0,0
2020-08-21 23:45:00;6238,988277180993;87,24666499296829;540,1900004439885;713,0154447131687;0,0;0,0
2020-08-22 00:00:00;6337,536723200483;-57,31324978801837;545,38144424359;715,9373332315016;0,0;0,0
2020-08-22 00:15:00;6151,855823432076;-140,1878072627719;540,345555363761;713,2338888009392;0,0;0,0
2020-08-22 00:30:00;6031,340765118069;12,682341887367627;541,8372222913637;719,5492219130198;0,0;0,0
2020-08-22 00:45:00;5643,45356068929;-273,61072804530454;543,6963336785639;726,0741105635957;0,0;0,0
2020-08-22 01:00:00;5750,93854089525;-11,636276229167066;545,8135557810464;732,4816662232081;0,0;0,0
2020-08-22 01:15:00;6074,963459150526;149,485111690628;546,2834443251298;730,1864432202447;0,0;0,0
2020-08-22 01:30:00;5345,315554979109;290,6010011646482;545,3004441897082;727,2724438985191;0,0;0,0
2020-08-22 01:45:00;5324,680332183837;234,29689416620465;546,4816669609814;728,8663337998925;0,0;0,0
2020-08-22 02:00:00;5558,439121331108;274,8798344016079;546,7315555704964;714,791666118304;0,0;0,0
2020-08-22 02:15:00;5214,084153111774;51,929620916576766;539,2627784066738;705,8213336891596;0,0;0,0
2020-08-22 02:30:00;4852,78239907159;-458,0671211563222;540,0713341156641;708,0856670485605;0,0;0,0
2020-08-22 02:45:00;5129,743721813623;42,91694099505722;539,7956669410069;707,4976665178939;0,0;0,0
2020-08-22 03:00:00;5084,206259720416;-249,0077223124321;540,1242223845591;704,5321109029982;0,0;0,0
2020-08-22 03:15:00;5316,991857005932;-235,3193884031901;539,0232217470808;703,1106663730408;0,0;0,0
2020-08-22 03:30:00;5498,203781004629;-106,22438720212033;539,7217782921257;703,6575557814704;0,0;0,0
2020-08-22 03:45:00;5425,203393126979;-253,1550021000666;539,8084445608986;704,5045552889508;0,0;0,0
2020-08-22 04:00:00;4997,430442682901;-133,92027875528663;557,2926665862398;706,8063335445188;0,0;0,0
2020-08-22 04:15:00;5872,333240063984;-88,91213714165977;594,0936669243707;720,0822228352232;0,0;0,0
2020-08-22 04:30:00;5376,502650048998;-248,53525028692468;588,9106683346963;720,8411110560099;0,0;0,0
2020-08-22 04:45:00;5342,444557062788;-88,1097792864685;590,1149996678029;723,9076668315463;0,0;0,0
2020-08-22 05:00:00;6302,872557152647;-203,1105523917404;813,6232214689256;914,9841116984684;0,0;0,0
2020-08-22 05:15:00;5090,929617666819;-189,27132525415743;750,5545546478696;848,8565561374028;0,0;0,0
2020-08-22 05:30:00;5391,788224392844;-679,1748377200163;2648,6517841127206;2405,052439512148;0,0;0,0
2020-08-22 05:45:00;5092,240127277375;-187,98726213508084;590,5813337908842;724,2946663406161;0,0;0,0
2020-08-22 06:00:00;4892,368154260849;-307,8405154003041;589,9984443267184;723,5392222775355;0,0;0,0
2020-08-22 06:15:00;4883,447944810658;-434,4295570141748;590,6539995127255;725,3944442590081;1,6666666666666667;0,0333333333333333
2020-08-22 06:30:00;5153,147831090289;-317,10863798380683;592,3951113806837;730,3966665532855;309,44444444444446;0,5666666666666667
2020-08-22 06:45:00;7532,480756505322;245,8766393740977;607,1444448351863;762,0824444558888;902,1777777777778;1,0333333333333332
2020-08-22 07:00:00;6147,974512668187;176,45453446633368;604,6891112579242;770,7400000095365;1247,988888888889;1,0666666666666669
2020-08-22 07:15:00;6505,07511028077;21,314411633939628;604,9495563546824;769,888889220026;1716,0666666666668;1,5
2020-08-22 07:30:00;8498,4979458385;-123,78977870098862;561,4799994892539;751,213888729943;2686,088888888889;2,1666666666666665
2020-08-22 07:45:00;10262,611891873685;768,5446655271403;551,6281116710766;746,9986664427649;4370,877777777778;2,7666666666666666
2020-08-22 08:00:00;9122,885937097344;116,12971865849548;550,7102228257395;744,2610001087194;5184,911111111111;3,9222222222222234
2020-08-22 08:15:00;13605,036449284024;857,8645018577567;552,5139995376269;739,1188888258409;7654,588888888889;5,888888888888889
2020-08-22 08:30:00;12433,15313566702;321,5727522310375;621,4017769906251;751,2113335291546;8944,077777777777;6,966666666666667
2020-08-22 08:45:00;10817,939629653649;292,43062651377994;619,1676665266358;748,8365557511644;12174,32222222222;9,333333333333334
2020-08-22 09:00:00;12988,261757087705;354,4623839139943;790,4371115883187;775,6283339103061;11949,455555555556;9,211111111111112
2020-08-22 09:15:00;11701,618727175406;220,75277590950444;828,6741110497051;777,9036657704247;16185,7;10,544444444444444
2020-08-22 09:30:00;14454,534966899731;451,5772417545322;1121,5665555516875;734,5904440455963;16228,4;11,533333333333331
2020-08-22 09:45:00;13340,065368030684;1308,8486715217416;2719,5357710573394;619,2340008285315;16320,11111111111;11,144444444444444
2020-08-22 10:00:00;8663,47438642183;1087,511373168558;2506,2386697623497;713,7507785161342;23219,0;17,177777777777777
2020-08-22 10:15:00;7796,018492619192;542,6715407914609;989,9974443184004;789,6146673467422;16606,4;11,633333333333333
2020-08-22 10:30:00;9234,148665131464;665,6984683349731;1122,1565557320912;809,316778009468;24772,45555555556;18,266666666666666
2020-08-22 10:45:00;9985,618379444546;668,8066976327048;1011,5726669867828;778,965555188391;18052,033333333333;14,211111111111112
2020-08-22 11:00:00;8309,202095031736;771,3699991905087;1194,7088899069363;870,2255551470646;22850,12222222222;16,822222222222223
2020-08-22 11:15:00;9522,601267094084;789,0415530807438;880,4733331018025;820,9953323841094;16425,166666666668;11,77777777777778
2020-08-22 11:30:00;8529,350949774853;547,4852256522437;1342,3055544098215;882,5922222243416;28242,7;19,88888888888889
2020-08-22 11:45:00;8079,665879503885;787,5036388066087;1166,4257779770423;824,9018893374335;27075,155555555557;19,311111111111117
2020-08-22 12:00:00;11845,542242791917;562,055916593473;1812,8745536367096;1342,5473305490275;33745,9;25,38888888888889
2020-08-22 12:15:00;9342,397863048987;-309,5909457389692;3902,19199609624;3033,303883828054;31962,43333333333;26,266666666666666
2020-08-22 12:30:00;9886,030244869657;-232,75927614238628;1470,8006666435126;946,678999725977;28151,122222222224;23,64444444444445
2020-08-22 12:45:00;7676,281337526117;-387,2973327361052;1277,117554487122;853,7067772838805;39869,100000000006;26,944444444444446
2020-08-22 13:00:00;7836,811620140069;74,8801679300372;1308,1909987621834;877,4626658969462;36907,566666666666;25,46666666666667
2020-08-22 13:15:00;11129,524194950533;-92,4712200941313;1483,0871108704148;916,8964439577528;36419,41111111111;24,511111111111116
2020-08-22 13:30:00;8701,735797467638;-317,6144501952871;920,5561113185356;815,9847780995901;20548,344444444443;14,2
2020-08-22 13:45:00;9323,077982511635;-319,32276340271585;1279,229999315739;886,6324445565548;38013,46666666667;28,55555555555556
2020-08-22 14:00:00;5962,727133178711;-79,07988615901178;1315,3946672638262;907,0048889239624;34718,833333333336;23,488888888888887
2020-08-22 14:15:00;6300,03225357621;13,377443303003602;1308,2581098556518;916,9435557074016;37821,9;27,622222222222224
2020-08-22 14:30:00;10810,911667067929;-289,08155278563345;1308,0334434880149;917,1354454040523;32938,95555555556;22,044444444444444
2020-08-22 14:45:00;8637,08517752753;-421,6277744213754;1198,2242211672992;866,7277775579034;37729,74444444445;26,255555555555556
2020-08-22 15:00:00;6482,432998318141;-387,9594992690612;1181,8014444722069;845,9066661516827;34422,08888888889;25,322222222222223
2020-08-22 15:15:00;6755,292215220134;-462,81261188189177;1226,2012229376378;860,694000135528;32245,4;23,18888888888889
2020-08-22 15:30:00;6372,259774822654;-66,59361218437476;1150,2987776610587;865,6751103136274;33058,85555555556;25,05555555555556
2020-08-22 15:45:00;6315,553721830579;45,79883407913485;1117,9364441765686;869,2735560390686;27926,87777777778;20,477777777777774
2020-08-22 16:00:00;8036,899395243325;-125,61649778818456;1093,9073322455088;849,5756663428408;25136,822222222225;18,95555555555556
2020-08-22 16:15:00;9111,726341777388;368,7865558599219;965,444556208451;847,3612226088849;27401,666666666668;21,066666666666663
2020-08-22 16:30:00;8345,095776091683;323,4046632181008;888,0654448813863;824,7984438737234;20660,18888888889;14,42222222222222
2020-08-22 16:45:00;8197,946590953403;481,68196953739726;856,0157776461705;817,0327780405682;25982,833333333336;18,11111111111111
2020-08-22 17:00:00;8373,82728256179;292,4612541603814;896,6415575133427;814,305110345946;22351,711111111108;17,055555555555557
