season;dayOfWeek;hour;meanP;stdP;meanQ;stdQ
summer;2;2;-92.79166209697723;2367.4373779296875;0.03016469441354272;5.993033528327942
summer;2;3;-79.13364315032959;2363.9793090820312;0.0035709142684936714;5.9168771505355835
summer;2;4;-26.609469413757324;2371.000244140625;-0.06938230805099006;5.925522804260254
summer;2;5;43.105899810791016;2390.9873657226562;0.08409282099455592;5.9113452434539795
summer;2;6;621.7373428344727;2381.5234985351562;0.4414076879620552;5.9378355741500854
summer;2;7;3679.2176513671875;2390.1085815429688;2.451154053211212;5.9812071323394775
summer;2;8;8901.096069335938;2435.004150390625;6.294019818305969;5.9388731718063354
summer;2;9;14954.780029296875;2462.733642578125;10.781466245651245;5.945443034172058
summer;2;10;20756.513671875;2527.7866821289062;15.146410703659058;6.018992781639099
summer;2;11;25095.67822265625;2605.6483764648438;18.347464561462402;6.100528001785278
summer;2;12;26454.29296875;2588.0828247070312;19.293654441833496;5.975332021713257
summer;2;13;26421.65380859375;2637.775146484375;19.32679510116577;6.031873822212219
summer;2;14;24822.97021484375;2554.4313354492188;18.10893440246582;5.983745694160461
summer;2;15;21620.0166015625;2519.999755859375;15.756628036499023;5.98380172252655
summer;2;16;17379.125732421875;2499.3101196289062;12.513026237487793;5.964473843574524
summer;2;17;12463.81298828125;2466.4558715820312;8.84311318397522;6.0154335498809814
summer;2;18;7521.6495361328125;2448.630126953125;5.171327769756317;5.943309426307678
summer;2;19;2963.6995544433594;2431.9413452148438;2.042574018239975;5.867568135261536
summer;2;20;523.4886817932129;2397.4970703125;0.34401867538690567;5.893408417701721
summer;2;21;-23.804003715515137;2350.4259033203125;0.015213242731988399;5.947279095649719
summer;2;22;-34.31690979003906;2374.0718383789062;-0.10820356942713255;5.864413499832153
summer;2;23;-106.65391826629639;2365.4946899414062;-0.1453027985990047;5.957116723060608
summer;3;0;-17.060158610343933;2391.4844360351562;-0.08980615437030784;5.986361145973206
summer;3;1;-45.286094665527344;2361.0286865234375;-0.09407576872035862;5.900067925453186
summer;3;2;-24.67229187488556;2340.1699829101562;0.01598094310611485;5.884256958961487
summer;3;3;-8.986562728881836;2380.1368408203125;-0.10779440775513646;5.908499598503113
summer;3;4;79.14285564422607;2383.3554077148438;-0.12156204506754875;5.911163330078125
summer;3;5;82.67655277252197;2354.2111206054688;0.03986341692507263;5.845309734344482
summer;3;6;548.7964706420898;2389.5541381835938;0.31824676133692265;5.928830504417419
summer;3;7;3782.884765625;2434.0138549804688;2.6741912961006165;5.879376769065857
summer;3;8;8646.700561523438;2448.607666015625;6.032594561576843;5.96363377571106
summer;3;9;14066.08251953125;2468.8170166015625;10.02829360961914;6.00507128238678
summer;3;10;18930.23388671875;2546.4375;13.707248210906982;5.92054557800293
summer;3;11;22184.43798828125;2553.1778564453125;16.09731101989746;6.035714626312256
summer;3;12;25240.28955078125;2510.4152221679688;18.4988374710083;5.966153502464294
summer;3;13;25445.0751953125;2512.1654052734375;18.66254997253418;5.925111413002014
summer;3;14;23998.2685546875;2513.3923950195312;17.62411642074585;6.058640360832214
summer;3;15;22778.52392578125;2548.6945190429688;16.583194971084595;6.030996561050415
summer;3;16;17974.12548828125;2513.783447265625;13.050052404403687;5.921860694885254
summer;3;17;12444.59375;2459.6152954101562;8.753698825836182;5.935734868049622
summer;3;18;7112.8507080078125;2468.9871826171875;4.945454001426697;5.950734972953796
summer;3;19;3127.8956909179688;2453.4437866210938;2.0422575175762177;6.1015074253082275
summer;3;20;667.2574615478516;2414.4854125976562;0.48168449476361275;5.952986836433411
summer;3;21;43.50271153450013;2360.160400390625;-0.09220637474209067;5.874900221824646
summer;3;22;-71.37741351127625;2360.007568359375;-0.0008861161768436519;5.836843729019165
summer;3;23;-87.89554786682129;2378.4979248046875;-0.13952130638062954;5.948089361190796
summer;4;0;-53.5564489364624;2351.6286010742188;0.0266013164073229;5.836677193641663
summer;4;1;-70.61333274841309;2375.7113037109375;-0.07964241225272413;5.877951264381409
summer;4;2;-18.027283489704132;2345.9276123046875;-0.05615117494016885;5.8964234590530396
summer;4;3;11.637266874313354;2345.013671875;-0.09165394771844147;5.995209217071533
summer;4;4;16.61366891860962;2370.3233642578125;0.0377309564501047;5.916851758956909
summer;4;5;101.51461410522461;2381.7127685546875;0.09115524217486376;5.948224186897278
summer;4;6;300.0681495666504;2378.5185546875;0.27518149092793465;5.949315428733826
summer;4;7;2580.2200927734375;2425.7470092773438;1.8350017964839935;5.893484592437744
summer;4;8;6791.3201904296875;2462.3077392578125;4.8150235414505005;5.9779298305511475
summer;4;9;11975.292724609375;2438.0615234375;8.427524209022522;5.869928598403931
summer;4;10;17668.72802734375;2544.1937866210938;12.814946413040161;5.96017849445343
summer;4;11;20049.5556640625;2509.5083618164062;14.594698190689087;5.970949292182922
summer;4;12;19682.00830078125;2571.3550415039062;14.344908952713013;6.019449710845947
summer;4;13;20196.01318359375;2548.1957397460938;14.677892208099365;6.004128098487854
summer;4;14;21581.5029296875;2561.833984375;15.644151449203491;5.973473310470581
summer;4;15;22275.77001953125;2525.09912109375;16.189141035079956;5.941043376922607
summer;4;16;18253.0830078125;2502.1619262695312;13.123773336410522;5.951469421386719
summer;4;17;11983.974365234375;2489.390380859375;8.466077208518982;5.973110556602478
summer;4;18;7010.446533203125;2425.2059326171875;4.8151466846466064;5.916031241416931
summer;4;19;2406.4295959472656;2427.9617309570312;1.655468910932541;5.897093892097473
summer;4;20;489.710693359375;2343.3650512695312;0.30554244108498096;5.852524995803833
summer;4;21;128.30888533592224;2362.4330444335938;0.046236976981163025;5.9014294147491455
summer;4;22;9.008819341659546;2355.7135620117188;-0.03469012305140495;5.923015117645264
summer;4;23;-50.98900747299194;2352.27294921875;-0.18274417356587944;5.877171993255615
summer;5;0;-104.81137943267822;2366.1046142578125;-0.06514182314276692;5.931670427322388
summer;5;1;-68.33293342590332;2388.7564086914062;-0.08358124492224303;5.9186928272247314
summer;5;2;-46.94028282165527;2388.7283935546875;-0.1444840244948864;5.870453238487244
summer;5;3;-34.48279756307602;2395.697265625;-0.09901632694527504;5.89908230304718
summer;5;4;-27.58323860168457;2348.2786865234375;-0.09991090069524942;5.923710823059082
summer;5;5;19.642006158828735;2379.2618408203125;0.07187080988660455;5.854612231254578
summer;5;6;288.18597984313965;2377.3447265625;0.20719526149332523;5.9081711769104
summer;5;7;3636.505157470703;2398.6466064453125;2.5521389544010162;5.889687538146973
summer;5;8;8613.678344726562;2419.4725341796875;6.045459985733032;5.9473350048065186
summer;5;9;15797.01708984375;2483.8980712890625;11.451733589172363;5.966988444328308
summer;5;10;21521.11669921875;2516.2257080078125;15.728373765945435;5.946191668510437
summer;5;11;25138.1044921875;2578.1082763671875;18.471874713897705;6.04241406917572
summer;5;12;24615.11962890625;2574.4697265625;17.985623836517334;5.989071607589722
summer;5;13;24220.5185546875;2565.2797241210938;17.703438758850098;6.040242552757263
